PLANT,PART_NAME,SERVICE_TYPE,FLOW_TYPE,STP_CD,ONESAP_LOT,PROCESS_BEFORE_QTY,PROCESS_AFTER_QTY,STATUS,LOT_CREATE_DATE,
SG21,MN89512RF1,F,E,ST11S0000065,UBG15459.1,113,0,WT,12/24/2015,
SG21,MN2PS01511A,T,E,ST11S0000067,UBEBI033.1,11,0,WT,11/15/2014,
SG21,MIP2130MS1TH,F,E,ST31S0000033,UCF3M011.1,620,0,WT,03/12/2015,
SG21,MIP2900MSL,F,E,ST31S0000035,UCF3S005.1,0,1000,OW,03/12/2015,
SG21,AN32183A-VF,F,E,ST31S0000157,UCH3U073.1,1000,0,AC,03/10/2017,
SG21,AN33012UA-VB,F,E,ST31S0000155,UCH3U057.1,1000,0,WT,03/16/2017,
SG21,MN3114QFN-E1,F,E,ST31S0000120,UCEB1005.1,556,0,WT,10/27/2014,
SG21,AN6784-NT,F,E,ST31S0000070,UCE7V516.1,250,0,WT,07/31/2014,
SG21,AN7915F-LC,F,E,ST31S0000072,UCF6N037.1,0,450,OW,05/19/2015,
SG21,AN78M08F,F,E,ST31S0000070,UCE9N041.1,249,0,WT,09/11/2014,
SG21,MIP2K20MT1S0,F,E,ST31S0000033,UCE7V450.1,1832,0,WT,07/31/2014,
SG21,AN7808,F,E,ST31S0000072,UCEA7014.1,0,400,OW,07/31/2014,
SG21,AN7808,F,E,ST31S0000070,UCE9R022.1,276,0,WT,07/31/2014,
SG21,AN1431T,F,E,ST31S0000070,UCG8C331.1,9985,0,WT,08/12/2016,
SG21,AN7512,F,E,ST31S0000074,UCF7A009.1,2457,0,WT,06/26/2015,
SG21,AN44132A-VB,F,E,ST31S0000123,UCH3U011.1,0,5000,OW,03/10/2017,
SG21,AN44116ABVB,F,E,ST31S0000123,UCH3U082.1,0,5000,OW,03/06/2017,
SG21,MN2WS0230A3,T,E,ST11S0000067,UBE7J010.1,8,0,WT,07/19/2014,
SG21,MIP8360MT1S0,F,E,ST31S0000033,UCE8M029.1,186,0,WT,08/10/2014,
SG21,AN15885A-VF,F,E,ST31S0000154,UCE7V420.1,466,0,WT,07/31/2014,
SG21,AN31910A-VF,F,E,ST31S0000154,UCE7V480.1,1922,0,WT,07/31/2014,
SG21,AN44010A-VF,F,E,ST31S0000157,UCF6H005.1,0,2000,OW,06/05/2015,
SG21,AN44010A-VF,F,E,ST31S0000157,UCF6I023.1,0,2000,OW,06/05/2015,
SG21,AN44010A-VF,F,E,ST31S0000157,UCF6J029.1,0,2000,OW,06/05/2015,
SG21,AN44010A-VF,F,E,ST31S0000157,UCF6A015.1,0,2000,OW,06/05/2015,
SG21,AN8437S-E1V,F,E,ST31S0000154,UCE7V594.1,671,0,WT,07/31/2014,
SG21,MN101CD1DPDZ,F,E,ST31S0000123,UCF5S019.1,0,2000,OW,11/13/2014,
SG21,MN101CD1DPDZ,F,E,ST31S0000123,UCF5S017.1,0,2000,OW,11/13/2014,
SG21,MN101CD1DPDZ,F,E,ST31S0000123,UCF4M011.1,0,2000,OW,11/13/2014,
SG21,MN87401-EB,F,E,ST31S0000120,UCE7V428.1,80,0,WT,07/31/2014,
SG21,AN30181A-VL,T,E,ST31S0000120,UCE7V461.1,138,0,WT,07/31/2014,
SG21,AN30185A-VL,T,E,ST31S0000120,UCE9J027.1,394,0,WT,09/19/2014,
SG21,MIP0225SY0LF,F,E,ST31S0000033,UCF5V009.1,354,0,WT,05/31/2015,
SG21,MIP0244SD2HD,F,E,ST31S0000035,UCF6J031.1,0,800,OW,06/18/2015,
SG21,AN7815A,F,E,ST31S0000070,UCF9G037.1,141,0,WT,09/10/2015,
SG21,AN7805F-LC,F,E,ST31S0000070,UCE7V465.1,228,0,WT,07/31/2014,
SG21,AN7915F-LC,F,E,ST31S0000072,UCF6N038.1,0,450,OW,05/19/2015,
SG21,MN101EFA0AXX,F,E,ST31S0000155,UCE7V550.1,152,0,WT,07/31/2014,
SG21,AN1431T,F,E,ST31S0000070,UCG8C342.1,8880,0,WT,08/12/2016,
SG21,NN30297A-VB,F,E,ST31S0000120,UCH3U002.1,2036,0,WT,03/15/2017,
SG21,AN18165A-VB,F,E,ST31S0000154,UCE8E010.1,52,0,WT,08/06/2014,
SG21,AN8249S-E1V,F,E,ST31S0000154,UCF83005.1,1370,0,WT,08/02/2015,
SG21,HULT273S01AU,F,E,(HL)0901,UFE6A010.1,691,0,RUN,06/07/2014,
SG21,HULT275S13PA,F,E,(HL)0901,UFF1N023.1,2024,0,RUN,01/23/2015,
SG21,HULT275S13PA,F,E,(HL)0901,UFF1N024.1,481,0,RUN,01/23/2015,
SG21,HUL6205S31AU,F,E,(HL)0901,UFFAT006.1,240,0,RUN,03/26/2015,
SG21,HUL6205S31AU,F,E,(HL)0901,UFFAU002.1,1853,0,RUN,03/26/2015,
SG21,HUL6205S31AU,F,E,(HL)0901,UFFAV004.1,1836,0,RUN,03/26/2015,
SG21,HUL7208S32AU,F,E,(HL)0901,UFFBP004.1,1958,0,RUN,11/23/2015,
SG21,HUL7212S31TN,F,E,(HL)0901,UFFCM008.1,1910,0,RUN,12/18/2015,
SG21,HUL7212S33PA,F,E,(HL)0901,UFG2C245.1,1286,0,ABN,02/05/2016,
SG21,HUL7212S33PA,F,E,(HL)0901,UFG2E467.1,1312,0,ABN,02/06/2016,
SG21,HUL7212S33PA,F,E,(HL)0901,UFG2E466.1,1285,0,HELD,02/12/2016,
SG21,HUL7212S33PA,F,E,(HL)0907,UFG2J533.1,1597,0,ABN,02/16/2016,
SG21,HUL7212S34PA,F,E,(HL)0901,UFG18004.1,1380,0,ABN,12/21/2015,
SG21,HUL7214S11MC,F,E,(HL)0901,UFFB9004.1,1572,0,RUN,11/08/2015,
SG21,HUL7215S11MC,F,E,(HL)0901,UFE8B004.1,1064,0,RUN,08/06/2014,
SG21,HUL7215S11MC,F,E,(HL)0904,UFE8C004.1,2015,0,RUN,08/06/2014,
SG21,HUL7216S11MC,F,E,(HL)0901,UFH3V261.1,1976,0,HELD,03/27/2017,
SG21,HUL7216S11MC,F,E,(HL)0901,UFH3V262.1,1932,0,HELD,03/27/2017,
SG21,HUL7216S11MC,F,E,(HL)0901,UFH3V265.1,1945,0,HELD,03/27/2017,
SG21,MN34031ALH-T,T,E,(CCD)0901,UEH41048.1,14,0,RUN,03/31/2017,
SG21,MN34124PAHWV,T,E,(CCD)0901,UEH41045.1,544,0,RUN,03/29/2017,
SG21,MN34124PAHWV,T,E,(CCD)0928,UEH41043.1,1877,0,RUN,03/29/2017,
SG21,MN34595PLHKV,E,E,(CCD)0901,UEH3U063.1,210,0,RUN,03/28/2017,
SG21,MIP2K30MTSCF,A,A,ST31S0000008,UCH3U021.1,7680,0,AC,03/29/2017,
SG21,MIP2K30MTSCF,A,A,ST31S0000006,UCH3U095.1,1,0,AC,03/29/2017,
SG21,AN7915F,T,T,ST31S0000062,UCE7V437.1,1299,0,WT,07/31/2014,
SG21,AN47200A-VF,A,A,ST31S0000135,UCH3U041.1,6400,0,AC,03/28/2017,
SG21,MIP2N1AUKL,A,A,ST31S0000006,UCH3U112.1,1,0,AC,03/25/2017,
SG21,2SC1573AQ,T,T,ST41S0000020,UDE9F009.1,737,0,WT,08/15/2014,
SG21,AN34043AAVF,T,T,ST31S0000148,UCH3U081.1,3200,0,WT,03/17/2017,
SG21,AN34043AAVF,T,T,ST31S0000148,UCH3U109.1,3200,0,WT,03/17/2017,
SG21,AN34043AAVF,T,T,ST31S0000148,UCH3U104.1,3200,0,WT,03/17/2017,
SG21,AN7915F,T,T,ST31S0000062,UCF77017.1,1317,0,WT,05/19/2015,
SG21,AN7915F,T,T,ST31S0000062,UCF5S020.1,2522,0,WT,05/19/2015,
SG21,AN7915F,T,T,ST31S0000062,UCE9D020.1,2338,0,WT,09/08/2014,
SG21,MIP3820MTSCF,A,A,ST31S0000008,UCH3U034.1,5120,0,AC,02/01/2017,
SG21,MIP3820MTSCF,A,A,ST31S0000008,UCH3U038.1,5120,0,AC,02/01/2017,
SG21,AN41917A-VB,A,A,ST31S0000082,UCG2PEPL.1,920,0,HD,02/24/2016,
SG21,AN12800UA-VB,A,A,ST31S0000091,UCH3U051.1,5120,0,WT,03/27/2017,
SG21,AN7812A,A,A,ST31S0000168,UCE8O014.1,4361,0,WT,07/31/2014,
SG21,AN7915F,T,T,ST31S0000062,UCF72026.1,2288,0,WT,05/19/2015,
SG21,AN7915F,T,T,ST31S0000062,UCEC4025.1,3554,0,WT,11/29/2014,
SG21,AN7915F,T,T,ST31S0000062,UCF5T017.1,2228,0,WT,05/19/2015,
SG21,MIP3550MTSCF,A,A,ST31S0000006,UCH3U093.1,1,0,AC,03/18/2017,
SG21,AN32180A-VB,A,A,ST31S0000091,UCH3U032.1,5760,0,WT,03/27/2017,
SG21,AN78M08F,T,T,ST31S0000062,UCE9J028.1,2377,0,WT,09/11/2014,
SG21,AN34043AAVF,T,T,ST31S0000148,UCH3U060.1,3200,0,WT,03/17/2017,
SG21,AN34043AAVF,T,T,ST31S0000148,UCH3U016.1,3200,0,WT,03/17/2017,
SG21,AN7915F,T,T,ST31S0000062,UCF5T018.1,2821,0,WT,05/19/2015,
SG21,AN7915F,T,T,ST31S0000062,UCF62014.1,2121,0,WT,05/19/2015,
SG21,AN33030UA-VB,A,A,ST31S0000083,UCH3T005.1,1,0,AC,03/28/2017,
SG21,AN32183A-VF,A,A,ST31S0000135,UCH3U068.1,8000,0,AC,03/17/2017,
SG21,AN33012UA-VB,T,T,ST31S0000148,UCG22EML.1,7486,0,HD,01/14/2016,
SG21,2SC1573AQ,T,T,ST41S0000020,UDE9N010.1,104,0,WT,08/15/2014,
SG21,MIP3J20MS1DN,A,A,ST31S0000003,UCF9A043.1,23614,0,WT,09/10/2015,
SG21,AN7915F,T,T,ST31S0000062,UCE7V569.1,1660,0,WT,07/31/2014,
SG21,AN44116ABVB,A,A,ST31S0000171,UCH3U010.1,68241,0,WT,03/28/2017,
SG21,AN6438SC-E1V,T,T,ST31S0000148,UCEAP005.1,2842,0,WT,09/19/2014,
SG21,AN33014UA-VB,A,A,ST31S0000135,UCH3U044.1,8000,0,AC,03/25/2017,
SG21,AN47200A-VF,T,T,ST31S0000148,UCH3T006.1,3200,0,WT,03/20/2017,
SG21,AN7915F,T,T,ST31S0000062,UCE9I010.1,3851,0,WT,09/08/2014,
SG21,AN47200A-VF,A,A,ST31S0000135,UCH3U004.1,6400,0,AC,03/28/2017,
SG21,AN7915F,T,T,ST31S0000062,UCF5T019.1,2107,0,WT,05/19/2015,
SG21,AN7915F,T,T,ST31S0000062,UCE9K015.1,2517,0,WT,09/08/2014,
SG21,2SC1573AR,T,T,ST41S0000020,UDE9F010.1,250,0,WT,08/15/2014,
SG21,MIP3J20MS1DN,A,A,ST31S0000003,UCF9G033.1,73661,0,WT,09/16/2015,
SG21,MIP2K30MTSCF,A,A,ST31S0000008,UCH3T001.1,7680,0,AC,03/29/2017,
SG21,AN7712,A,A,ST31S0000043,UCEBI005.1,2193,0,WT,11/18/2014,
SG21,AN7808,A,A,ST31S0000168,UCE8K009.1,21733,0,WT,07/31/2014,
SG21,AN34043AAVF,T,T,ST31S0000148,UCH3U110.1,3200,0,WT,03/17/2017,
SG21,AN32180A-VB,A,A,ST31S0000091,UCH3U089.1,5760,0,WT,03/27/2017,
SG21,AN6767S-E1V,A,A,ST31S0000177,UCF21005.1,5662,0,WT,12/24/2014,
SG21,AN33012UA-VB,T,T,ST31S0000148,UCG22EMJ.1,7523,0,HD,01/14/2016,
SG21,AN47200A-VF,T,T,ST31S0000148,UCH3U007.1,3200,0,WT,03/20/2017,
SG21,AN7915F,T,T,ST31S0000062,UCF72027.1,2068,0,WT,05/19/2015,
SG21,2SC1573AQ,T,T,ST41S0000020,UDE9B005.1,838,0,WT,08/15/2014,
SG21,AN7805A,A,A,ST31S0000043,UCE9P016.1,2171,0,WT,09/25/2014,
SG21,AN7283S-E2V,T,T,ST31S0000159,UCE7V529.1,302,0,HD,07/31/2014,
SG21,AN7709F,A,A,ST31S0000043,UCE7V554.1,4452,0,WT,07/31/2014,
SG21,AN47200A-VF,T,T,ST31S0000148,UCH3U006.1,3200,0,WT,03/20/2017,
SG21,AN7915F,T,T,ST31S0000062,UCF72025.1,1093,0,WT,03/15/2015,
SG21,MIP2K30MTSCF,A,A,ST31S0000008,UCH3U018.1,7680,0,AC,03/29/2017,
SG21,AN7712,A,A,ST31S0000044,UCEBR021.1,2243,0,WT,11/18/2014,
SG21,AN7812,A,A,ST31S0000168,UCE8B010.1,2213,0,WT,07/31/2014,
SG21,AN7808F,A,A,ST31S0000043,UCF85026.1,2194,0,WT,08/05/2015,
SG21,AN17822A,T,T,ST31S0000064,UCE7V583.1,796,0,WT,07/31/2014,
SG21,MIP2K30MTSCF,A,A,ST31S0000008,UCH3U062.1,7680,0,AC,03/29/2017,
SG21,AN7805,A,A,ST31S0000043,UCE7V439.1,8951,0,WT,07/31/2014,
SG21,AN7812F,A,A,ST31S0000168,UCFA2046.1,588,0,WT,08/05/2015,
SG21,AN33012UA-VB,T,T,ST31S0000148,UCG23DYO.1,7441,0,HD,01/14/2016,
SG21,AN33012UA-VB,T,T,ST31S0000148,UCG22EMU.1,7509,0,HD,01/14/2016,
SG21,AN7915F,T,T,ST31S0000062,UCF8Q008.1,1814,0,WT,08/05/2015,
SG21,AN7915F,T,T,ST31S0000062,UCF8R029.1,1012,0,WT,08/05/2015,
SG21,MIP3820MTSCF,A,A,ST31S0000006,UCH3U065.1,1,0,AC,02/01/2017,
SG21,AN32183A-VF,A,A,ST31S0000135,UCH3U036.1,8000,0,AC,03/17/2017,
SG21,AN7915F,T,T,ST31S0000062,UCF73017.1,1839,0,WT,05/19/2015,
SG21,AN7915F,T,T,ST31S0000062,UCF72029.1,2419,0,WT,05/19/2015,
SG21,2SC1573AR,T,T,ST41S0000020,UDE9J005.1,363,0,WT,08/15/2014,
SG21,AN7915F,T,T,ST31S0000062,UCE7V436.1,802,0,WT,07/31/2014,
SG21,AN7808,A,A,ST31S0000168,UCE8K010.1,2230,0,WT,07/31/2014,
SG21,AN7915F,T,T,ST31S0000062,UCE9D019.1,2032,0,WT,09/08/2014,
SG21,MIP3550MTSCF,A,A,ST31S0000008,UCH3U045.1,7680,0,AC,03/18/2017,
SG21,AN44010A-VF,A,A,ST31S0000130,UCF6B003.1,2321,0,WT,06/11/2015,
SG21,AN44116ABVB,A,A,ST31S0000082,UCH3U009.1,73812,0,AC,03/28/2017,
SG21,AN33014UA-VB,A,A,ST31S0000135,UCH3U008.1,7960,0,AC,03/25/2017,
SG21,AN7915F,T,T,ST31S0000062,UCF5T020.1,1547,0,WT,05/19/2015,
SG21,2SC1573AQ,T,T,ST41S0000020,UDE9C005.1,200,0,WT,08/15/2014,
SG21,HULT276S14PA,A,A,(HL)0766,UFG1R005.1,2022,0,ABN,01/25/2016,
SG21,HULT276S14PA,A,A,(HL)0766,UFG1R006.1,2023,0,ABN,01/25/2016,
SG21,HULT276S14PA,A,A,(HL)0770,UFG1S036.1,1650,0,ABN,01/26/2016,
SG21,HUL6205S31AU,A,A,(HL)0610,UFF3Q029.1,1416,0,RUN,03/26/2015,
SG21,HUL6205S31AU,A,A,(HL)0610,UFF3Q030.1,3451,0,RUN,03/26/2015,
SG21,HUL7212S31TN,A,A,(HL)0610,UFFCI006.1,2211,0,RUN,12/18/2015,
SG21,HUL7212S32AP,A,A,(HL)0650,UFH3V280.1,2108,0,HELD,03/26/2017,
SG21,HUL7214S11MC,A,A,(HL)0610,UFFB8006.1,4218,0,RUN,11/08/2015,
SG21,HUL7258S01S0,A,A,(HL)0610,UFF8B010.1,217,0,RUN,08/11/2015,
SG21,MN34031AL,T,T,(CCD)0768,UEH3U052.1,12,0,RUN,01/14/2017,
SG21,MN34031AL,T,T,(CCD)0768,UEH3U055.1,40,0,RUN,12/07/2016,
SG21,MN34031AL,T,T,(CCD)0768,UEH3U054.1,81,0,RUN,03/09/2017,
SG21,MN34031AL,T,T,(CCD)0768,UEH3U053.1,74,0,RUN,01/14/2017,
SG21,MN34112PA,T,T,(CCD)0768,UEH3U036.1,285,0,RUN,03/01/2017,
SG21,MN34112PA,T,T,(CCD)0768,UEH3U037.1,112,0,RUN,11/25/2016,
SG21,MN34112PA,T,T,(CCD)0768,UEH3U038.1,279,0,RUN,11/29/2016,
SG21,MN34222PLS,T,T,(CCD)0768,UEH3U012.1,77,0,RUN,11/04/2016,
SG21,MN34222PLS,T,T,(CCD)0768,UEH3U013.1,14,0,RUN,11/28/2016,
SG21,SNEA110180C0_SBT,A,A,ST11S0000009,UBE6Q010.1,1257,0,HD,06/26/2014,
SG21,SNEA110140C0_SBT,A,A,ST11S0000013,UBEC8028.1,6,0,HD,12/08/2014,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFC5031.1,5,0,WT,12/03/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF8J013.1,6,0,WT,08/05/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFCE015.1,2,0,WT,12/06/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFC4046.1,15,0,WT,12/03/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF87005.1,4,0,WT,08/05/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF7C005.1,2,0,WT,07/10/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF2F037.1,3,0,WT,02/13/2015,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U032.1,1304,0,WT,03/26/2017,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U029.1,1800,0,WT,03/26/2017,
SG21,SNEA110140C0_SBT,A,A,ST11S0000009,UBF3Q003.1,2803,0,HD,03/26/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG2E961.1,15,0,WT,02/05/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG1K507.1,45,0,WT,01/19/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFC5027.1,33,0,WT,12/03/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFC8010.1,32,0,WT,12/06/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF7B020.1,2,0,WT,07/10/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF4O009.1,6,0,WT,04/23/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF5F010.1,3,0,WT,05/13/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFBN020.1,1,0,WT,11/19/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG2MALC.1,103,0,WT,02/21/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF3J015.1,3,0,WT,03/16/2015,
SG21,SNEA110190C0_SBT,A,A,ST11S0000013,UBF73025.1,720,0,HD,07/03/2015,
SG21,SNEA060540A0_SBT,A,A,ST11S0000013,UBF7D035.1,432,0,HD,07/13/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF8I005.1,7,0,WT,08/05/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF7F010.1,3,0,WT,07/13/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF7F009.1,1,0,WT,07/13/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF3J014.1,7,0,WT,03/16/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBEBK010.1,3,0,WT,11/18/2014,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U014.1,1800,0,WT,03/26/2017,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG1D437.1,1,0,WT,01/08/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFC5028.1,44,0,WT,12/03/2015,
SG21,CLN9705KP-V,A,A,ST49S0000030,UAFC8013.1,35854,0,WT,12/08/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFC5030.1,1,0,WT,12/03/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF4O010.1,1,0,WT,04/23/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBEBI035.1,3,0,WT,11/15/2014,
SG21,MN2PS01511A,T,T,ST11S0000064,UBEBI034.1,8,0,WT,11/15/2014,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U023.1,1800,0,WT,03/26/2017,
SG21,CLN9705KP-V,A,A,ST49S0000030,UAFC8015.1,35645,0,WT,12/08/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG2MALB.1,18,0,WT,02/21/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFCE014.1,10,0,WT,12/06/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFBC005.1,12,0,WT,11/11/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF7B017.1,5,0,WT,07/10/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBEBK009.1,11,0,WT,11/18/2014,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U027.1,1800,0,WT,03/26/2017,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG1B553.1,1,0,WT,01/08/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF3J013.1,8,0,WT,03/16/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBEC8029.1,8,0,WT,12/04/2014,
SG21,AN30297P_ASM,A,A,ST31S0000083,UCH3U031.1,1,0,AC,03/15/2017,
SG21,MN2PS01511A,T,T,ST11S0000064,UBGB2001.1,8,0,WT,02/05/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG2N0BX.1,67,0,WT,02/21/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG1K506.1,65,0,WT,01/19/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF8J014.1,1,0,WT,08/05/2015,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U015.1,1800,0,WT,03/26/2017,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U021.1,1800,0,WT,03/26/2017,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFC4045.1,21,0,WT,12/03/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFBD005.1,2,0,WT,11/11/2015,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U013.1,1800,0,WT,03/26/2017,
SG21,SNEA110190C0_SBT,A,A,ST11S0000009,UBFA6018.1,4301,0,HD,10/06/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG1D436.1,2,0,WT,01/08/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF8C005.1,4,0,WT,08/05/2015,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U024.1,1800,0,WT,03/26/2017,
SG21,CLN9705KP-V,A,A,ST49S0000030,UAFC8014.1,36661,0,WT,12/08/2015,
SG21,SNEA110180C0_SBT,A,A,ST11S0000009,UBE7U003.1,4500,0,HD,07/30/2014,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG19573.1,3,0,WT,01/08/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG19574.1,1,0,WT,01/08/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFC8009.1,71,0,WT,12/06/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF5F009.1,1,0,WT,05/13/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF69020.1,6,0,WT,06/07/2015,
SG21,NN30310AAVB,T,T,ST31S0000109,UCG1A849.1,1326,0,HD,01/10/2016,
SG21,CLN9705KP-V,A,A,ST49S0000030,UAFC8017.1,35441,0,WT,12/08/2015,
SG21,CLN9705KP-V,A,A,ST49S0000030,UAFC8016.1,36232,0,WT,12/08/2015,
SG21,CLN9705KP-V,A,A,ST49S0000030,UAFC8018.1,34032,0,WT,12/08/2015,
SG21,SNEA110120C0_SBT,A,A,ST11S0000009,UBF1N005.1,900,0,HD,12/21/2014,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF7B019.1,1,0,WT,07/10/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF7B018.1,4,0,WT,07/10/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBEC8032.1,4,0,WT,12/04/2014,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U030.1,1800,0,WT,03/26/2017,
SG21,AN30195P_ASM,A,A,ST31S0000080,UCG2DAOY.1,17388,0,HD,02/13/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFBN021.1,2,0,WT,11/19/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBFBO017.1,1,0,WT,11/19/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF7E021.1,8,0,WT,07/13/2015,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U016.1,1800,0,WT,03/26/2017,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U012.1,1483,0,WT,03/26/2017,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U025.1,1582,0,WT,03/26/2017,
SG21,CLN9705KC-V,A,A,ST49S0000030,UAG2R194.1,36184,0,WT,02/27/2016,
SG21,SNEA110120C0_SBT,A,A,ST11S0000013,UBECL003.1,690,0,HD,12/21/2014,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG2E962.1,11,0,WT,02/05/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBG2E960.1,5,0,WT,02/05/2016,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF77005.1,1,0,WT,07/05/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF69019.1,15,0,WT,06/07/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF69021.1,1,0,WT,06/07/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBF1M005.1,1,0,WT,01/18/2015,
SG21,MN2PS01511A,T,T,ST11S0000064,UBEC8033.1,4,0,WT,12/04/2014,
SG21,MN2PS01511A,T,T,ST11S0000064,UBEC8030.1,3,0,WT,12/04/2014,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U031.1,1800,0,WT,03/26/2017,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U028.1,1800,0,WT,03/26/2017,
SG21,MN2WS0275CB,T,T,ST11S0000029,UBH3U022.1,1800,0,WT,03/26/2017,
SG21,MN34081PL,A,A,(CCD)0917,UEH3V104.1,325,0,HELD,03/13/2017,
SG21,MN34120PAJ,T,T,(CCD)0769,UEH3V085.1,101,0,RUN,03/28/2017,
SG21,MN34120PAJR,T,T,(CCD)0769,UEH3V092.1,349,0,RUN,02/26/2017,
SG21,MN34120PAJR,T,T,(CCD)0769,UEH3V093.1,1,0,RUN,02/26/2017,
